MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
13,3,0,9101,1,1,0,3,0,0,0,11,2,2,0,6,5,6,1978,1978,1,1,8,10,1,104,3,2,2,2,4,0,2,1097,6,0,0,1097,1,0,1,4,1110,0,0,1110,1,0,1,0,1,1,2,4,6,1,5,1,1978,0,2,602,4,4,2,303,30,0,0,0,0,3,4,1,0,5,2009,8,4,165500
4,3,0,9790,1,1,3,3,0,4,0,14,1,2,0,2,6,5,1967,1967,1,1,2,14,2,0,3,3,1,4,4,3,5,251,3,630,491,1372,1,4,1,4,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,2,1,1967,2,2,457,4,4,2,0,0,0,0,197,0,3,4,1,0,11,2009,8,4,161500
8,4,60,10800,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1915,1950,1,1,7,8,2,0,3,2,2,1,4,3,3,686,6,0,0,686,1,4,1,4,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,3,5,1961,2,1,416,4,4,2,0,0,196,0,0,0,3,4,3,1200,6,2010,8,4,139000
9,3,76,10142,1,1,0,3,0,4,0,20,2,2,0,5,7,5,2004,2004,1,1,11,13,2,0,2,3,2,2,4,3,2,656,6,0,300,956,1,0,1,4,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,3,3,2004,1,2,618,4,4,2,0,45,0,0,0,0,3,4,1,0,4,2010,8,4,233000
4,4,50,6000,1,1,3,3,0,0,0,17,2,2,0,2,4,7,1954,2000,1,1,7,8,2,0,3,3,1,4,4,3,6,0,6,0,901,901,1,0,1,4,901,0,0,901,0,0,1,0,2,1,3,4,6,0,3,5,1954,2,1,281,1,4,2,0,0,0,0,0,0,3,4,1,0,1,2008,8,4,107900
9,3,0,12205,1,1,0,2,0,4,0,4,2,2,0,5,6,8,1966,2007,1,1,5,6,1,157,3,3,1,4,0,1,3,568,6,0,264,832,1,2,1,4,976,1111,0,2087,0,0,2,1,5,1,2,9,6,0,3,1,1966,0,2,444,4,4,2,133,168,0,0,0,0,3,4,1,0,5,2007,8,4,187500
0,3,43,3182,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,11,13,1,11,2,3,2,2,4,3,2,16,6,0,1129,1145,1,0,1,4,1145,0,0,1145,0,0,2,0,2,1,2,5,6,1,2,1,2005,0,2,397,4,4,2,100,16,0,0,0,0,3,4,1,0,11,2009,8,4,160200
12,3,0,11333,1,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,5,6,2,0,3,3,2,2,4,0,0,539,6,0,490,1029,1,4,1,4,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,5,1,1976,1,2,539,4,4,2,120,0,0,0,0,0,3,4,1,0,8,2007,8,4,146800
9,3,92,9920,1,1,0,3,0,1,0,15,2,2,0,5,7,5,1996,1997,1,1,7,8,2,0,2,3,2,2,4,0,2,862,6,0,255,1117,1,0,1,4,1127,886,0,2013,1,0,2,1,3,1,3,8,6,1,5,1,1997,2,2,455,4,4,2,180,130,0,0,0,0,3,4,1,0,6,2007,8,4,269790
4,3,76,9158,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,4,5,3,140,2,3,2,2,4,0,6,0,6,0,1496,1496,1,0,1,4,1496,0,0,1496,0,0,2,0,3,1,2,7,6,0,3,1,2007,0,2,474,4,4,2,168,130,0,0,0,0,3,4,1,0,6,2007,6,5,225000
9,3,0,10832,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,7,8,2,0,2,3,2,2,4,3,6,0,6,0,712,712,1,0,1,4,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,5,1,1994,0,2,409,4,4,2,143,46,0,0,0,0,3,4,3,500,10,2008,8,4,194500
9,3,70,8400,1,1,3,3,0,4,0,20,2,2,0,5,6,6,1980,1981,1,1,5,6,1,130,3,3,1,2,4,3,6,0,6,0,650,650,1,4,1,4,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,5,1,1980,2,2,476,4,4,2,0,50,0,0,204,0,3,2,1,0,0,2010,8,4,171000
4,3,71,8197,1,1,3,3,0,4,0,19,2,2,0,2,6,5,1977,1977,1,1,8,10,1,148,3,3,1,4,4,3,6,0,6,0,660,660,1,0,1,4,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,5,1,1977,1,2,528,4,4,2,138,0,0,0,0,0,3,2,1,0,0,2007,8,4,143500
4,3,57,7677,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1953,1953,1,1,11,13,2,0,3,3,1,4,4,3,1,570,6,0,203,773,1,2,1,4,773,0,0,773,0,0,1,0,2,1,3,4,6,0,3,1,1953,2,1,240,4,4,2,0,0,0,0,0,0,3,4,1,0,0,2008,8,0,110000
9,3,104,13518,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,11,13,3,860,0,3,2,0,4,3,6,0,6,0,1926,1926,1,0,1,4,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,2,3,2009,0,3,820,4,4,2,144,78,0,0,0,0,3,4,1,0,5,2009,6,5,485000
8,3,60,7200,1,1,3,3,0,0,0,18,1,2,0,0,5,7,1937,1950,1,1,12,14,1,252,3,3,0,2,4,3,0,569,6,0,162,731,1,0,1,4,981,787,0,1768,1,0,1,1,3,1,2,7,6,2,5,5,1939,2,1,240,4,4,2,0,0,264,0,0,0,3,2,1,0,6,2007,8,4,175000
9,3,79,12798,1,1,0,1,0,4,1,4,1,2,0,5,6,5,1997,1997,1,1,11,13,2,0,3,3,2,2,4,1,2,462,6,0,154,616,1,2,1,4,616,1072,0,1688,1,0,2,1,4,1,2,8,6,0,3,1,1997,1,2,603,4,4,2,403,114,185,0,0,0,3,4,3,400,8,2008,8,4,200000
5,4,40,4800,1,1,3,3,0,4,0,9,2,2,0,2,4,7,1916,1990,1,1,7,8,2,0,3,3,1,4,4,3,3,197,6,0,999,1196,1,0,1,0,1196,0,0,1196,1,0,1,0,2,1,3,5,6,0,3,5,1957,2,2,440,4,4,2,0,0,0,0,0,0,3,4,1,0,5,2007,8,4,109900
9,3,63,8199,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,13,15,2,0,2,3,2,2,4,0,2,648,6,0,80,728,1,0,1,4,728,728,0,1456,1,0,2,1,3,1,2,7,6,1,2,1,2005,0,2,410,4,4,2,36,18,0,0,0,0,3,4,1,0,10,2008,8,4,189000
9,3,107,13891,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2008,2009,3,1,11,13,3,424,0,3,2,0,4,1,6,0,6,0,1734,1734,1,0,1,4,1734,1088,0,2822,0,0,3,1,4,1,0,12,6,1,2,3,2009,1,3,1020,4,4,2,52,170,0,0,192,0,3,4,1,0,4,2009,6,5,582933
4,3,75,9000,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,12,14,2,0,3,3,1,4,4,3,3,812,6,0,124,936,1,4,1,4,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,3,1,1954,2,1,286,4,4,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,3,118000
4,3,91,12274,1,1,0,3,0,2,0,21,2,2,0,2,7,5,2008,2008,1,1,11,13,3,256,2,3,2,2,4,3,6,0,6,0,1417,1417,1,0,1,4,1428,0,0,1428,0,0,2,0,3,1,0,6,6,0,3,1,2008,1,2,554,4,4,2,0,60,0,0,0,0,3,4,1,0,5,2008,6,5,227680
12,3,75,9750,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1967,1967,1,1,11,13,2,0,3,3,2,4,4,0,0,400,5,480,100,980,1,2,1,4,980,0,0,980,0,0,2,0,3,1,3,6,6,0,3,1,1967,0,1,384,4,4,2,68,0,0,0,0,0,3,4,1,0,10,2006,8,4,135500
10,3,144,21384,1,1,3,3,0,4,0,3,2,2,0,5,5,6,1923,2004,1,1,12,14,2,0,3,3,1,4,4,1,2,1309,6,0,15,1324,1,0,1,4,1072,504,0,1576,2,0,1,1,3,1,2,6,6,1,5,1,1923,1,2,528,4,4,2,0,312,0,0,0,0,3,4,1,0,8,2009,8,4,223500
12,3,85,13400,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1966,1966,1,1,11,13,1,1047,3,3,1,4,4,0,0,516,1,128,380,1024,1,4,1,4,1086,0,0,1086,1,0,1,0,3,1,3,6,6,1,2,1,1966,1,2,484,4,4,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,4,159950
11,4,90,8100,1,1,3,3,0,0,0,17,2,2,0,4,5,5,1898,1965,3,1,0,0,2,0,3,3,2,4,4,3,6,0,6,0,849,849,1,4,0,0,1075,1063,0,2138,0,0,2,0,2,3,3,11,6,0,3,5,1910,2,2,360,1,3,0,40,156,0,0,0,0,3,2,1,0,9,2009,8,4,106000
4,3,78,10140,1,1,3,3,0,4,0,14,2,2,0,2,6,6,1974,1999,3,1,5,6,1,99,3,3,1,4,4,3,0,663,3,377,0,1040,1,1,1,4,1309,0,0,1309,1,0,1,1,3,1,2,5,6,1,1,1,1974,1,2,484,4,4,2,265,0,0,0,0,648,1,0,1,0,4,2006,8,4,181000
0,4,0,4438,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,169,2,3,2,2,4,1,2,662,6,0,186,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,1,2,1,2004,0,2,420,4,4,2,140,0,0,0,0,0,3,4,1,0,6,2008,3,4,144500
4,0,66,8712,0,1,3,0,0,4,1,9,2,2,0,2,5,5,1952,1952,3,1,12,14,2,0,1,3,1,4,4,0,6,0,6,0,540,540,1,4,0,0,1044,0,0,1044,0,0,1,0,2,1,1,4,6,0,3,2,1952,2,2,504,4,4,0,0,0,0,0,0,0,3,4,3,54,6,2010,8,2,55993
4,3,75,9750,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,1,1,7,8,1,243,3,3,1,4,4,3,5,608,6,0,834,1442,1,2,1,4,1442,0,0,1442,0,0,1,1,4,1,3,7,6,0,3,1,1958,1,1,301,4,4,2,0,0,275,0,0,0,3,4,3,500,0,2007,0,4,157900
8,3,45,8248,1,0,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,10,12,2,0,3,3,0,4,4,3,6,0,6,0,686,686,2,2,1,4,686,564,0,1250,0,1,1,1,3,1,1,7,6,0,3,5,1955,2,1,280,4,4,1,207,0,96,0,0,0,3,4,1,0,5,2006,8,4,116000
4,3,48,12137,1,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,11,13,1,442,3,3,2,2,4,3,6,0,6,0,1649,1649,1,0,1,4,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,3,1,1998,1,2,598,4,4,2,0,34,0,0,0,0,3,4,1,0,8,2010,8,4,224900
4,3,0,11425,1,1,0,3,0,0,0,12,2,2,0,2,5,6,1954,1954,1,1,2,3,2,0,3,3,1,4,4,3,1,486,6,0,522,1008,1,2,1,4,1008,0,0,1008,0,0,1,0,2,1,3,4,6,1,2,1,1954,1,1,275,4,4,2,0,0,120,0,0,0,3,4,1,0,5,2006,8,4,137000
4,3,0,13265,1,1,0,3,0,1,0,11,2,2,0,2,8,5,2002,2002,3,1,4,5,1,148,2,3,2,2,4,3,2,1218,6,0,350,1568,1,0,1,4,1689,0,0,1689,1,0,2,0,3,1,2,7,6,2,2,1,2002,1,3,857,4,4,2,150,59,0,0,0,0,3,4,1,0,5,2008,8,4,271000
12,3,80,8816,1,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,5,6,1,80,3,3,1,4,4,0,2,504,6,0,506,1010,1,2,1,4,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,3,1,1971,2,2,440,4,4,2,0,0,0,0,0,0,3,2,1,0,6,2010,8,4,155000
0,3,44,6371,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2009,2010,1,1,11,13,3,128,2,3,2,2,4,2,2,733,6,0,625,1358,1,0,1,4,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,1,2010,1,2,484,4,4,2,192,35,0,0,0,0,3,4,1,0,6,2010,6,5,224000
9,3,72,7226,1,1,0,3,0,1,0,5,2,2,0,5,7,5,2003,2003,1,1,11,13,2,0,2,3,2,2,4,3,6,0,6,0,798,798,1,0,1,4,798,842,0,1640,0,0,2,1,3,1,2,6,6,0,3,1,2003,1,2,595,4,4,2,0,45,0,0,0,0,3,4,1,0,6,2008,8,4,183000
4,4,60,6000,1,2,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,7,8,2,0,1,3,1,1,4,3,6,0,6,0,936,936,1,4,0,4,936,0,0,936,0,0,1,0,2,1,3,4,3,0,3,5,1974,2,2,576,4,4,2,0,32,112,0,0,0,3,4,1,0,3,2009,8,4,93000
9,3,0,12394,1,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,11,13,2,0,2,3,2,2,4,1,6,0,6,0,847,847,1,0,1,4,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,3,2003,0,2,433,4,4,2,100,48,0,0,0,0,3,4,1,0,10,2007,8,3,225000
8,3,60,9900,1,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,11,13,2,0,3,3,0,4,4,3,6,0,6,0,778,778,1,4,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,2,5,1940,2,1,240,4,4,2,335,0,0,0,0,0,3,1,1,0,5,2009,8,4,139500
4,1,81,11216,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,11,13,2,0,2,3,2,2,1,3,6,0,6,0,1489,1489,1,0,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,2006,1,2,776,4,4,2,0,140,0,0,0,0,3,4,1,0,6,2006,6,5,232600
4,3,114,14803,1,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,4,5,1,816,0,3,2,0,4,0,2,1636,6,0,442,2078,1,0,1,4,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,2,1,2007,0,3,1220,4,4,2,188,45,0,0,0,0,3,4,1,0,6,2008,6,5,385000
4,3,65,8529,1,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,11,13,2,0,2,3,2,2,4,3,2,20,6,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,5,1,2001,1,2,527,4,4,2,290,39,0,0,0,0,3,4,1,0,0,2009,8,4,189000
9,3,0,28698,1,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,8,10,2,0,3,3,2,4,1,1,3,249,0,764,0,1013,1,4,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,3,1,1967,0,2,538,4,4,2,486,0,0,0,225,0,3,4,1,0,6,2009,8,0,185000
1,1,24,2544,1,2,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,7,8,2,0,2,3,2,2,4,3,6,0,6,0,600,600,1,0,1,4,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,3,5,2005,1,2,480,4,4,2,0,166,0,0,0,0,3,4,1,0,5,2006,8,4,147400
4,3,80,11900,1,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,5,6,1,387,3,3,1,4,4,3,5,1040,6,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,1,1957,1,2,458,4,4,2,0,0,0,0,192,0,3,4,1,0,6,2008,8,4,166000
1,1,30,3180,1,2,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,7,8,2,0,3,3,2,2,4,3,6,0,6,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,3,5,2005,1,2,480,4,4,2,0,166,0,0,0,0,3,4,1,0,6,2006,8,4,151000
9,3,44,9548,1,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,11,13,1,223,2,3,2,2,4,3,2,483,6,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,5,1,2003,1,2,613,4,4,2,192,39,0,0,0,0,3,4,1,0,4,2010,8,4,237000
4,3,100,10004,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,1,5,10,1,180,3,3,1,4,4,3,5,196,1,345,975,1516,1,4,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,3,1,1964,1,2,472,4,4,2,0,0,0,0,152,0,3,4,1,0,3,2009,8,4,167000
4,3,75,7875,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,11,13,1,136,3,3,1,4,4,3,5,572,6,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,3,1,1961,2,2,456,4,4,2,0,0,0,0,0,0,3,1,1,0,11,2008,8,4,139950
4,3,60,9600,1,1,3,3,0,4,0,19,2,2,0,2,4,7,1950,1995,1,1,11,6,2,0,3,3,1,2,4,3,1,442,6,0,625,1067,1,4,1,4,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,3,1,1996,2,2,436,4,4,2,290,0,0,0,0,0,3,4,1,0,3,2010,8,4,128000
5,4,90,8100,1,2,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,1,11,13,2,0,3,3,0,4,4,3,5,338,6,0,1221,1559,1,2,1,4,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,3,5,1948,2,2,812,4,4,2,0,116,230,0,0,0,3,1,1,0,6,2007,0,4,153500
1,4,21,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,5,6,1,158,3,3,1,4,4,3,1,330,6,0,153,483,1,4,1,4,483,504,0,987,1,0,1,1,2,1,3,5,6,0,3,5,1973,2,1,264,4,4,2,0,0,0,0,0,0,3,4,1,0,9,2008,8,4,100000
4,3,75,9525,1,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,11,13,2,0,3,3,2,2,4,3,6,0,6,0,1099,1099,1,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,3,1,1999,2,1,352,4,4,2,278,0,0,0,0,0,3,4,1,0,6,2008,8,4,144000
8,3,70,11767,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,1,7,8,2,0,3,3,1,4,4,3,1,352,6,0,416,768,1,0,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,3,5,1946,2,1,240,4,4,2,0,0,0,0,0,0,3,4,1,0,8,2008,8,4,130500
10,2,0,12155,1,1,0,3,0,4,0,18,2,2,0,5,6,8,1925,1950,1,1,12,14,2,0,3,3,0,4,4,3,1,156,6,0,516,672,1,4,0,4,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,3,5,1934,2,1,400,4,4,1,0,0,254,0,0,0,3,4,1,0,7,2008,8,4,140000
10,4,60,10440,1,0,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,1,7,8,2,0,3,3,2,4,4,3,6,0,6,0,650,650,1,2,1,4,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,4,5,1983,2,2,686,2,4,1,70,78,68,0,0,0,3,4,1,0,6,2008,8,4,157500
12,3,82,9020,1,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,5,6,1,183,3,3,1,4,4,1,5,312,0,539,276,1127,1,4,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,3,1,1966,1,2,490,2,2,2,0,129,0,0,0,0,3,0,1,0,8,2008,8,4,174900
8,4,100,12665,1,0,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,12,14,2,0,3,3,0,4,4,2,6,0,6,0,876,876,1,2,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,2,5,1949,2,3,720,4,4,2,418,0,194,0,0,0,3,4,1,0,6,2008,8,4,153900
13,3,0,16647,1,1,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,1,5,6,2,0,3,3,1,2,4,1,0,1390,6,0,0,1390,1,4,1,4,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,5,2,1975,0,2,611,4,4,2,0,0,0,0,0,0,3,4,1,0,4,2007,8,4,171000
9,3,75,9317,1,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,1,5,6,1,137,2,3,2,2,4,3,0,513,6,0,227,740,1,0,1,4,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,5,1,1993,2,2,425,4,4,2,234,72,192,0,0,0,3,4,1,0,5,2009,8,4,213000
4,3,36,15523,1,1,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,1,5,10,2,0,3,3,1,4,4,0,1,460,6,0,404,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,1,1972,2,1,338,4,4,2,0,0,0,0,0,0,3,4,1,0,1,2009,8,4,133500
8,3,75,45600,1,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,12,14,2,0,3,3,0,4,4,3,6,0,6,0,907,907,1,4,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,2,5,1908,2,2,360,1,4,2,486,40,0,0,175,0,3,4,1,0,11,2008,8,4,240000
12,3,80,9600,1,1,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,8,10,1,360,2,2,1,4,4,3,6,0,6,0,528,528,1,0,1,4,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,5,1,1976,1,2,512,4,4,2,113,100,0,0,0,0,3,4,1,0,1,2007,8,4,187000
0,4,36,4435,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,11,13,1,170,2,3,2,2,4,0,2,659,6,0,189,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,0,3,1,2003,0,2,420,4,4,2,140,0,0,0,0,0,3,4,1,0,9,2007,8,4,131500
0,3,0,3196,1,1,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,1,11,13,1,40,2,3,2,2,4,1,6,0,6,0,1273,1273,1,0,1,4,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,5,1,2003,0,2,400,4,4,2,143,20,0,0,0,0,3,4,1,0,8,2006,8,4,215000
11,3,53,7128,1,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,7,8,2,0,3,2,1,4,4,3,5,364,6,0,554,918,1,2,1,4,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,2,5,1941,2,1,240,4,4,2,0,0,0,0,126,0,3,2,1,0,1,2007,8,4,164000
12,3,0,12095,1,1,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,7,6,1,115,3,2,1,4,4,1,5,564,6,0,563,1127,1,4,1,4,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,1,1,1964,1,2,645,4,4,2,180,0,0,0,0,0,3,2,1,0,1,2009,8,4,158000
4,3,102,17920,1,1,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,1,12,10,2,0,3,3,1,4,4,2,0,306,5,1085,372,1763,1,4,1,4,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,2,1,1955,2,2,454,4,4,2,0,418,0,0,312,0,3,4,1,0,5,2006,8,0,170000
4,3,0,6897,1,1,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,5,6,2,0,3,2,1,4,4,3,0,659,6,0,381,1040,1,0,1,4,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,3,5,1962,2,1,260,4,4,2,0,104,0,0,0,0,3,4,1,0,0,2010,8,4,127000
12,3,0,10970,1,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,8,6,2,0,3,3,1,2,1,1,2,505,3,435,0,940,1,4,1,4,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,3,5,1981,2,2,576,4,1,2,0,0,34,0,0,0,3,2,1,0,10,2008,8,4,147000
9,3,65,8125,1,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,5,6,2,0,3,3,2,2,4,3,6,0,6,0,702,702,1,2,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,5,1,1994,0,2,343,4,4,2,0,36,0,0,0,0,3,4,1,0,7,2009,8,4,174000
4,3,80,10400,1,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,5,6,1,189,3,3,1,2,4,3,6,0,6,0,1090,1090,1,4,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,5,1,1976,1,2,479,4,4,2,0,0,0,0,0,0,3,2,1,0,6,2009,8,3,152000
9,3,0,11029,1,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,5,6,1,220,3,3,1,4,4,2,1,619,6,0,435,1054,1,4,1,4,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,2,1,1968,2,2,619,4,4,2,0,65,0,0,222,0,3,4,1,0,1,2006,8,4,250000
8,3,55,7642,1,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,12,14,2,0,2,3,0,4,4,3,6,0,6,0,912,912,1,2,1,4,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,2,5,1925,2,1,216,4,4,2,0,240,0,0,0,0,3,0,1,0,6,2007,8,4,189950
3,3,75,11625,1,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,8,6,2,0,3,3,2,4,4,2,1,841,6,0,198,1039,1,0,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,3,1,1965,2,2,504,4,4,2,0,0,0,0,0,0,3,4,1,0,0,2010,8,4,131500
4,3,81,9672,1,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,5,10,2,0,3,3,2,2,4,3,2,338,6,0,702,1040,1,4,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,3,1,1986,2,2,480,4,4,2,0,0,0,0,0,0,3,0,1,0,8,2010,8,4,152000
4,3,70,7931,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,2,10,2,0,3,3,1,4,4,3,1,1148,6,0,0,1148,1,4,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,3,1,1959,2,1,672,4,4,2,0,0,0,0,0,0,3,0,1,0,5,2009,8,4,132500
4,1,72,8640,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,11,13,2,0,2,3,2,0,4,3,6,0,6,0,1372,1372,1,0,1,4,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,3,1,2008,0,2,529,4,4,2,0,140,0,0,0,0,3,4,1,0,8,2008,6,5,250580
